catch_ID,session_ID,month,day,year,island_code,subisland_code,site_code,lat,long,capture_time,release_time,species,band_no,recapture,band_replaced,diet,BP,uncorr_mass,mass_tare,mass_corr,culmen,skull_length,tarsus,wing,tail,sex,measurers,flagged,notes
20180809_SMI_PI1_01,20180809_SMI_PI1,8,9,2018,SMI,PI,PI1,34.056323,-120.332024,8/9/2018 20:46,8/9/2018 20:55,ASSP,1971-03044,N,N,N,0,32,0,32,14.3,35.8,23.6,137,ND,ND,"AJD, JAH",N,100g pesola tared to bag weight
20180610_SBI_AP_22,20180610_SBI_AP,6,10,2018,SBI,SBI,AP,33.487622,-119.028535,6/11/2018 0:59,6/11/2018 1:26,ASSP,2461-05759,N,N,N,3,37,0,37,14.8,38,23.1,137,ND,ND,"JAH, CMB",N,NA
20180610_SBI_AP_23,20180610_SBI_AP,6,10,2018,SBI,SBI,AP,33.487622,-119.028535,6/11/2018 1:03,6/11/2018 1:28,ASSP,2461-05760,N,N,N,0,36,0,36,14.8,37.6,24,137,ND,ND,"JAH, CMB",N,NA
20180610_SBI_AP_29,20180610_SBI_AP,6,10,2018,SBI,SBI,AP,33.487622,-119.028535,6/11/2018 1:40,6/11/2018 1:50,ASSP,2461-05766,N,N,N,3,35,0,35,14.3,37.9,23.2,137,ND,ND,"JAH, CMB",N,NA
20180809_SMI_PI1_33,20180809_SMI_PI1,8,9,2018,SMI,PI,PI1,34.056323,-120.332024,8/9/2018 23:39,8/9/2018 23:45,ASSP,1971-03118,N,N,N,3,33,0,33,14.6,38.1,23.2,137,ND,ND,"AJD, JAH",N,100g pesola tared to bag weight
20180611_SBI_ESP_06,20180611_SBI_ESP,6,11,2018,SBI,SBI,ESP,33.482528,-119.041599,6/11/2018 21:47,6/11/2018 21:56,ASSP,2461-05779,N,N,N,2,33,0,33,14.7,38.4,24,137,ND,ND,"JAH, CMB",N,NA
20180611_SBI_ESP_27,20180611_SBI_ESP,6,11,2018,SBI,SBI,ESP,33.482528,-119.041599,6/12/2018 0:15,6/12/2018 0:19,ASSP,2461-05799,N,N,N,1,36,0,36,14.4,36.9,23.7,137,ND,ND,"JAH, CMB",N,NA
20180611_SBI_ESP_39,20180611_SBI_ESP,6,11,2018,SBI,SBI,ESP,33.482528,-119.041599,6/12/2018 1:21,6/12/2018 1:26,ASSP,2461-03812,N,N,N,3,32,0,32,14.4,37.5,22.2,137,ND,ND,"JAH, CMB",N,NA
20150716_SCI_SR1_12,20150716_SCI_SR1,7,16,2015,SCI,SR,SR1,34.047666,-119.547674,7/17/2015 0:20,7/17/2015 0:26,ASSP,4501-41912,N,N,N,3,36,0,36,15.1,38.2,23.2,137,ND,ND,"DMM, JAH, MGB, CAC",N,NA
20180810_SMI_PI1_02,20180810_SMI_PI1,8,10,2018,SMI,PI,PI1,34.056323,-120.332024,8/10/2018 21:00,8/10/2018 21:08,ASSP,1971-03127,N,N,N,0,33,0,33,14.4,37.2,22.2,137,ND,ND,"AJD, JAH",N,NA
20180810_SMI_PI1_03,20180810_SMI_PI1,8,10,2018,SMI,PI,PI1,34.056323,-120.332024,8/10/2018 21:12,8/10/2018 21:26,ASSP,1971-03128,N,N,N,0,31,0,31,14.4,37.8,22.7,137,ND,ND,"AJD, JAH",N,NA
20180810_SMI_PI1_04,20180810_SMI_PI1,8,10,2018,SMI,PI,PI1,34.056323,-120.332024,8/10/2018 21:22,8/10/2018 21:27,ASSP,1971-03129,N,N,N,0,35,0,35,13.7,36.4,23.3,137,ND,ND,"AJD, JAH",N,NA
20180811_SMI_PI1_05,20180811_SMI_PI1,8,11,2018,SMI,PI,PI1,34.056323,-120.332024,8/11/2018 21:49,8/11/2018 21:55,ASSP,1971-03152,N,N,N,0,32,0,32,13.7,37.2,22.5,137,ND,ND,"AJD, JAH",N,NA
20180811_SMI_PI1_09,20180811_SMI_PI1,8,11,2018,SMI,PI,PI1,34.056323,-120.332024,8/11/2018 23:56,8/12/2018 0:03,ASSP,1971-03155,N,N,N,2,33,0,33,14.3,37.7,22.8,137,ND,ND,"AJD, JAH",N,NA
20180706_SBI_ESP_18,20180706_SBI_ESP,7,6,2018,SBI,SBI,ESP,33.482528,-119.041599,7/6/2018 23:19,7/6/2018 23:25,ASSP,2461-03830,N,N,N,0,32,0,32,14.5,36,23.4,137,ND,ND,"JOV, JAH",N,NA
20180707_SBI_ESP_05,20180707_SBI_ESP,7,7,2018,SBI,SBI,ESP,33.482528,-119.041599,7/7/2018 21:30,7/7/2018 21:34,ASSP,2461-03836,N,N,N,0,34,0,34,14.8,38.8,24.3,137,ND,ND,"JAH, JOV",N,NA
20180707_SBI_ESP_06,20180707_SBI_ESP,7,7,2018,SBI,SBI,ESP,33.482528,-119.041599,7/7/2018 21:36,7/7/2018 21:41,ASSP,2461-03837,N,N,N,0,34,0,34,15.3,39,22.5,137,ND,ND,"JAH, JOV",N,NA
20180707_SBI_ESP_25,20180707_SBI_ESP,7,7,2018,SBI,SBI,ESP,33.482528,-119.041599,7/8/2018 0:53,7/8/2018 0:57,ASSP,2461-03850,N,N,N,0,32,0,32,14.5,37.1,23.3,137,ND,ND,"JAH, JOV",N,NA
20180707_SBI_ESP_26,20180707_SBI_ESP,7,7,2018,SBI,SBI,ESP,33.482528,-119.041599,7/8/2018 0:59,7/8/2018 1:04,ASSP,2461-03851,N,N,N,3,29,0,29,13.7,36.8,23.6,137,ND,ND,"JAH, JOV",N,NA
20180707_SBI_ESP_30,20180707_SBI_ESP,7,7,2018,SBI,SBI,ESP,33.482528,-119.041599,7/8/2018 1:17,7/8/2018 1:23,ASSP,2461-03855,N,N,N,0,32,0,32,13.8,37.7,23.5,137,ND,ND,"JAH, JOV",N,NA
20180707_SBI_ESP_35,20180707_SBI_ESP,7,7,2018,SBI,SBI,ESP,33.482528,-119.041599,7/8/2018 1:51,7/8/2018 1:56,ASSP,2461-03860,N,N,N,1,30,0,30,14.9,38,23.8,137,ND,ND,"JAH, JOV",N,NA
20050528_SMI_PI1_30,20050528_SMI_PI1,5,28,2005,SMI,PI,PI1,34.056323,-120.332024,5/29/2005 0:19,ND,ASSP,4501-95430,N,N,N,1,68,29,39,ND,ND,ND,137,ND,F,JA,N,PUKED OIL IN NET
20160706_SCI_SR1_01,20160706_SCI_SR1,7,6,2016,SCI,SR,SR1,34.047666,-119.547674,7/6/2016 21:37,7/6/2016 21:46,ASSP,7901-17129,N,N,N,0,35,0,35,15.1,35.7,23,137,ND,ND,"CAC, PTL",N,NA
20160706_SCI_SR1_07,20160706_SCI_SR1,7,6,2016,SCI,SR,SR1,34.047666,-119.547674,7/6/2016 22:49,7/6/2016 23:02,ASSP,7901-17133,N,N,N,0,33,0,33,13.6,35.8,24,137,ND,ND,"CAC, PTL",N,NA
20160707_SCI_SR1_02,20160707_SCI_SR1,7,7,2016,SCI,SR,SR1,34.047666,-119.547674,7/7/2016 22:06,7/7/2016 22:15,ASSP,7901-17147,N,N,N,3,34,0,34,14.6,36.3,24.2,137,ND,ND,"CAC, PTL, DMM",N,NA
20160707_SCI_SR1_06,20160707_SCI_SR1,7,7,2016,SCI,SR,SR1,34.047666,-119.547674,7/7/2016 22:51,7/7/2016 22:59,ASSP,7901-17151,N,N,N,2,33,0,33,12.1,36.8,22.6,137,ND,ND,"CAC, PTL, DMM",N,NA
20050528_SMI_PI1_45,20050528_SMI_PI1,5,28,2005,SMI,PI,PI1,34.056323,-120.332024,5/29/2005 1:50,ND,ASSP,4501-95444,N,N,N,0,58,25,33,ND,ND,ND,137,ND,N,JA,N,NA
20050529_SMI_PI1_22,20050529_SMI_PI1,5,29,2005,SMI,PI,PI1,34.056323,-120.332024,5/29/2005 23:34,ND,ASSP,4501-95464,N,N,N,0,60,25,35,ND,ND,ND,137,ND,N,JA,N,PUKED ORANGE OIL HR THINKS MALE
20050807_SMI_PI1_14,20050807_SMI_PI1,8,7,2005,SMI,PI,PI1,34.056323,-120.332024,8/8/2005 0:07,ND,ASSP,1971-01845,N,N,N,4,49,15,34,ND,ND,ND,137,ND,ND,JA,N,NA
20180813_SBI_AP_05,20180813_SBI_AP,8,13,2018,SBI,SBI,AP,33.487622,-119.028535,8/14/2018 1:08,8/14/2018 1:16,ASSP,2461-03880,N,N,N,4,34,0,34,14.7,38.1,24.5,137,ND,ND,"JAH, JOV",N,NA
20180815_SBI_ESP_05,20180815_SBI_ESP,8,15,2018,SBI,SBI,ESP,33.482528,-119.041599,8/15/2018 23:21,8/15/2018 23:26,ASSP,2461-03767,N,N,N,3,34,0,34,14.4,37.5,24.4,137,ND,ND,"JAH, JOV",N,NA
20180815_SBI_ESP_09,20180815_SBI_ESP,8,15,2018,SBI,SBI,ESP,33.482528,-119.041599,8/16/2018 0:17,8/16/2018 0:20,ASSP,2461-03769,N,N,N,2,37,0,37,14.7,38.4,23.7,137,ND,ND,"JAH, JOV",N,NA
20150808_SBI_AP_03,20150808_SBI_AP,8,8,2015,SBI,SBI,AP,33.487622,-119.028535,8/8/2015 21:59,8/8/2015 22:05,ASSP,1971-02704,N,N,N,0,35,0,35,14.1,38.2,25,137.5,ND,ND,"JAH, MGB",N,NA
20160504_SCI_SR1_01,20160504_SCI_SR1,5,4,2016,SCI,SR,SR1,34.047666,-119.547674,5/4/2016 21:15,5/4/2016 21:21,ASSP,1971-02801,N,N,N,0,36,0,36,14.1,38.4,22.9,137.5,ND,ND,"JAH, CAC, AJB",N,NA
19940415_ANI_EAI_N_01,19940415_ANI_EAI_N,4,15,1994,ANI,EAI,EAI_N,34.016411,-119.362333,4/15/1994 22:50,ND,ASSP,1401-60696,N,N,N,4,31,0,31,14.8,ND,23.1,138,ND,ND,"DLW, BSK",N,NA
19940415_ANI_EAI_N_11,19940415_ANI_EAI_N,4,15,1994,ANI,EAI,EAI_N,34.016411,-119.362333,4/16/1994 1:23,ND,ASSP,1401-60706,N,N,N,1.5,34,0,34,14.6,ND,23.8,138,ND,ND,"DLW, BSK",N,NA
19940502_ANI_EAI_N_02,19940502_ANI_EAI_N,5,2,1994,ANI,EAI,EAI_N,34.016411,-119.362333,5/2/1994 23:30,ND,ASSP,1401-60852,N,N,N,1.5,37,0,37,13.8,ND,22,138,ND,ND,"HRC, LKOC, SBCD, JA",N,NA
19940703_SBI_AP_01,19940703_SBI_AP,7,3,1994,SBI,SBI,AP,33.487622,-119.028535,7/4/1994 1:58,ND,ASSP,1401-55703,N,N,N,2,ND,ND,ND,ND,ND,ND,138,ND,ND,"JF, DB",N,Length 175
19940712_SBI_ESP_03,19940712_SBI_ESP,7,12,1994,SBI,SBI,ESP,33.482528,-119.041599,7/12/1994 23:48,ND,ASSP,1401-55711,N,N,N,2,ND,ND,ND,ND,ND,ND,138,ND,ND,"JF, PM",N,ND
19940713_SBI_AP_04,19940713_SBI_AP,7,13,1994,SBI,SBI,AP,33.487622,-119.028535,7/14/1994 0:56,ND,ASSP,1401-55739,N,N,N,2,ND,ND,ND,ND,ND,ND,138,ND,ND,"JF, PM",N,NA
19940713_SBI_AP_06,19940713_SBI_AP,7,13,1994,SBI,SBI,AP,33.487622,-119.028535,7/14/1994 1:07,ND,ASSP,1401-55741,N,N,N,2,ND,ND,ND,ND,ND,ND,138,ND,ND,"JF, PM",N,NA
19940809_SBI_WCliffs_08,19940809_SBI_WCliffs,8,9,1994,SBI,SBI,WCliffs,33.477633,-119.042881,8/10/1994 1:15,ND,ASSP,111-112703,N,N,N,2,ND,ND,ND,ND,ND,ND,138,ND,ND,JF,N,NA
19940809_SBI_WCliffs_09,19940809_SBI_WCliffs,8,9,1994,SBI,SBI,WCliffs,33.477633,-119.042881,8/10/1994 1:29,ND,ASSP,111-112704,N,N,N,4,ND,ND,ND,ND,ND,ND,138,ND,ND,JF,N,NA
19940812_SBI_ESP_02,19940812_SBI_ESP,8,12,1994,SBI,SBI,ESP,33.482528,-119.041599,8/13/1994 0:13,ND,ASSP,111-112708,N,N,N,0,ND,ND,ND,ND,ND,ND,138,ND,ND,JF,N,NA
19940814_SBI_WCliffs_05,19940814_SBI_WCliffs,8,14,1994,SBI,SBI,WCliffs,33.477633,-119.042881,8/15/1994 1:30,ND,ASSP,111-112718,N,N,N,4,ND,ND,ND,ND,ND,ND,138,ND,ND,JF,N,NA
19940814_SBI_WCliffs_07,19940814_SBI_WCliffs,8,14,1994,SBI,SBI,WCliffs,33.477633,-119.042881,8/15/1994 3:07,ND,ASSP,111-112719,N,N,N,4,ND,ND,ND,ND,ND,ND,138,ND,ND,JF,N,NA
19950426_SBI_ESP_14,19950426_SBI_ESP,4,26,1995,SBI,SBI,ESP,33.482528,-119.041599,4/26/1995 22:46,ND,ASSP,111-112737,N,N,N,0,ND,ND,ND,ND,ND,ND,138,ND,ND,MS,N,NA
19950603_SBI_ESP_11,19950603_SBI_ESP,6,3,1995,SBI,SBI,ESP,33.482528,-119.041599,6/4/1995 1:20,ND,ASSP,111-112748,N,N,N,2,ND,ND,ND,ND,ND,ND,138,ND,ND,ND,N,NA
19950622_SBI_ESP_18,19950622_SBI_ESP,6,22,1995,SBI,SBI,ESP,33.482528,-119.041599,6/23/1995 0:27,ND,ASSP,111-112767,N,N,N,1,ND,ND,ND,ND,ND,ND,138,ND,ND,ND,N,NA
19950626_SBI_ESP_02,19950626_SBI_ESP,6,26,1995,SBI,SBI,ESP,33.482528,-119.041599,6/26/1995 23:28,ND,ASSP,111-112793,N,N,N,0,ND,ND,ND,ND,ND,ND,138,ND,ND,ND,N,NA
19950626_SBI_ESP_04,19950626_SBI_ESP,6,26,1995,SBI,SBI,ESP,33.482528,-119.041599,6/26/1995 23:45,ND,ASSP,111-112755,Y,N,N,3,ND,ND,ND,ND,ND,ND,138,ND,ND,ND,N,NA
19950626_SBI_ESP_12,19950626_SBI_ESP,6,26,1995,SBI,SBI,ESP,33.482528,-119.041599,6/27/1995 1:50,ND,ASSP,111-112802,N,N,N,3,ND,ND,ND,ND,ND,ND,138,ND,ND,ND,N,NA
19950803_SBI_WP_17,19950803_SBI_WP,8,3,1995,SBI,SBI,WP,33.481075,-119.046301,8/4/1995 2:15,ND,ASSP,111-112820,N,N,N,0,ND,ND,ND,ND,ND,ND,138,ND,ND,ND,N,NA
19950804_SBI_ESP_19,19950804_SBI_ESP,8,4,1995,SBI,SBI,ESP,33.482528,-119.041599,8/5/1995 2:30,ND,ASSP,111-112839,N,N,N,2,ND,ND,ND,ND,ND,ND,138,ND,ND,ND,N,NA
19960606_SBI_AP_05,19960606_SBI_AP,6,6,1996,SBI,SBI,AP,33.487622,-119.028535,6/6/1996 23:31,ND,ASSP,111-112848,N,N,N,PD,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960606_SBI_AP_30,19960606_SBI_AP,6,6,1996,SBI,SBI,AP,33.487622,-119.028535,6/7/1996 1:37,ND,ASSP,1401-50740,Y,N,N,B,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960607_SBI_WCliffs_04,19960607_SBI_WCliffs,6,7,1996,SBI,SBI,WCliffs,33.477633,-119.042881,6/7/1996 22:47,ND,ASSP,111-112875,N,N,N,PD,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960607_SBI_WCliffs_05,19960607_SBI_WCliffs,6,7,1996,SBI,SBI,WCliffs,33.477633,-119.042881,6/7/1996 22:50,ND,ASSP,111-112876,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960607_SBI_WCliffs_24,19960607_SBI_WCliffs,6,7,1996,SBI,SBI,WCliffs,33.477633,-119.042881,6/8/1996 0:16,ND,ASSP,111-112895,N,N,N,PD,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960607_SBI_WCliffs_34,19960607_SBI_WCliffs,6,7,1996,SBI,SBI,WCliffs,33.477633,-119.042881,6/8/1996 1:01,ND,ASSP,1401-57404,N,N,N,PD,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960607_SBI_WCliffs_37,19960607_SBI_WCliffs,6,7,1996,SBI,SBI,WCliffs,33.477633,-119.042881,6/8/1996 1:18,ND,ASSP,1401-57407,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960618_SBI_ESP_08,19960618_SBI_ESP,6,18,1996,SBI,SBI,ESP,33.482528,-119.041599,6/19/1996 1:04,ND,ASSP,1401-57416,N,N,N,B,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960623_SBI_NCliffs_13,19960623_SBI_NCliffs,6,23,1996,SBI,SBI,NCliffs,33.488461,-119.030192,6/24/1996 0:15,ND,ASSP,1401-57433,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960623_SBI_NCliffs_18,19960623_SBI_NCliffs,6,23,1996,SBI,SBI,NCliffs,33.488461,-119.030192,6/24/1996 1:34,ND,ASSP,1401-57438,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960717_SBI_NCliffs_04,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/17/1996 23:20,ND,ASSP,1401-61781,Y,N,N,PD,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960717_SBI_NCliffs_08,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/18/1996 0:03,ND,ASSP,1401-57445,N,N,N,PD,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960717_SBI_NCliffs_16,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/18/1996 0:59,ND,ASSP,1401-57453,N,N,N,PD,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960717_SBI_NCliffs_24,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/18/1996 1:39,ND,ASSP,1401-57459,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960717_SBI_NCliffs_29,19960717_SBI_NCliffs,7,17,1996,SBI,SBI,NCliffs,33.488461,-119.030192,7/18/1996 1:59,ND,ASSP,1401-57464,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960717_SBI_AP_02,19960717_SBI_AP,7,17,1996,SBI,SBI,AP,33.487622,-119.028535,7/17/1996 23:40,ND,ASSP,1401-61902,N,N,N,PD,ND,ND,ND,ND,ND,ND,138,ND,ND,PM,N,NA
19960717_SBI_AP_03,19960717_SBI_AP,7,17,1996,SBI,SBI,AP,33.487622,-119.028535,7/17/1996 23:56,ND,ASSP,1401-61903,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,PM,N,NA
19960720_SBI_WCliffs_05,19960720_SBI_WCliffs,7,20,1996,SBI,SBI,WCliffs,33.477633,-119.042881,7/20/1996 23:20,ND,ASSP,1401-57472,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,"JR, SW",N,NA
19960720_SBI_WCliffs_27,19960720_SBI_WCliffs,7,20,1996,SBI,SBI,WCliffs,33.477633,-119.042881,7/21/1996 1:31,ND,ASSP,1401-57491,N,N,N,PD,ND,ND,ND,ND,ND,ND,138,ND,ND,"JR, SW",N,NA
19960815_SBI_AP_03,19960815_SBI_AP,8,15,1996,SBI,SBI,AP,33.487622,-119.028535,8/15/1996 22:50,ND,ASSP,1401-57498,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19960815_SBI_AP_13,19960815_SBI_AP,8,15,1996,SBI,SBI,AP,33.487622,-119.028535,8/16/1996 1:20,ND,ASSP,1401-56157,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,JR,N,NA
19990521_SBI_ESP_16,19990521_SBI_ESP,5,21,1999,SBI,SBI,ESP,33.482528,-119.041599,5/22/1999 0:37,ND,ASSP,1401-55767,N,N,N,B,ND,ND,ND,ND,ND,ND,138,ND,ND,SW,N,NA
19990521_SBI_ESP_18,19990521_SBI_ESP,5,21,1999,SBI,SBI,ESP,33.482528,-119.041599,5/22/1999 1:01,ND,ASSP,1401-55769,N,N,N,PD,ND,ND,ND,ND,ND,ND,138,ND,ND,SW,N,NA
19990610_SBI_AP_26,19990610_SBI_AP,6,10,1999,SBI,SBI,AP,33.487622,-119.028535,6/11/1999 1:47,ND,ASSP,1401-55798,N,N,N,D,ND,ND,ND,ND,ND,ND,138,ND,ND,SW,N,NA
19990611_SBI_WCliffs_03,19990611_SBI_WCliffs,6,11,1999,SBI,SBI,WCliffs,33.477633,-119.042881,6/11/1999 23:39,ND,ASSP,1401-56163,N,N,N,B,ND,ND,ND,ND,ND,ND,138,ND,ND,SW,N,NA
19990714_SBI_AP_20,19990714_SBI_AP,7,14,1999,SBI,SBI,AP,33.487622,-119.028535,7/15/1999 0:32,ND,ASSP,1401-56253,N,N,N,B,ND,ND,ND,ND,ND,ND,138,ND,ND,SW,N,NA
20040819_SCI_ND_01,20040819_SCI_ND,8,19,2004,SCI,SR,ND,ND,ND,8/19/2004 21:07,8/19/2004 21:28,ASSP,1901-38340,N,N,N,4.5,64,27,37,14.88,37.59,23.26,138,ND,F,JA,N,RADIO = 4680; PUKED OIL - FULL BELLY
20040819_SCI_ND_02,20040819_SCI_ND,8,19,2004,SCI,SR,ND,ND,ND,8/19/2004 21:07,8/19/2004 21:17,ASSP,1901-38341,N,N,N,0,58,26,32,13.89,37.23,24.05,138,ND,ND,HMN,N,"SECOND COVERTS VERY WORN/EATEN, PRIM WORN-FEATHER MITES"
20040819_SCI_ND_05,20040819_SCI_ND,8,19,2004,SCI,SR,ND,ND,ND,8/19/2004 22:46,8/19/2004 22:53,ASSP,1901-38344,N,N,N,0,61,26,35,ND,ND,ND,138,ND,ND,JA,N,NA
20040622_SCI_SR1_13,20040622_SCI_SR1,6,22,2004,SCI,SR,SR1,34.047666,-119.547674,6/22/2004 23:25,6/23/2004 0:16,ASSP,1901-38293,N,N,N,3,64,35,29,14.08,38.23,20.12,138,ND,ND,JA,N,NA
20040718_SBI_AP_22,20040718_SBI_AP,7,18,2004,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 1:49,7/19/2004 2:20,ASSP,1001-21291,N,N,N,2,ND,ND,ND,ND,ND,ND,138,ND,N,PM,N,broke skin while banding; bare not vascular
20040718_SBI_AP_23,20040718_SBI_AP,7,18,2004,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 2:00,7/19/2004 2:36,ASSP,1001-21292,N,N,N,1,68,30,38,13.4,37.48,23.35,138,ND,N,PM,N,5-50 defeathered
20040623_SCI_SR1_14,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 0:05,6/24/2004 0:14,ASSP,1961-16131,N,N,N,2,59,25,34,13.39,35.7,21.75,138,ND,ND,JA,N,PUKED CRUSTACEANS
20040623_SCI_SR1_45,20040623_SCI_SR1,6,23,2004,SCI,SR,SR1,34.047666,-119.547674,6/24/2004 3:07,6/24/2004 3:43,ASSP,1961-16162,N,N,N,0,61,26,35,14,37.1,21.81,138,ND,ND,JA,N,NA
20040721_SCI_SR1_15,20040721_SCI_SR1,7,21,2004,SCI,SR,SR1,34.047666,-119.547674,7/21/2004 23:59,7/22/2004 1:25,ASSP,7901-02735,N,N,N,4,62,27,35,14.98,37.35,22.13,138,ND,M,JA,N,RADIO = 4042
20040814_SBI_AP_07,20040814_SBI_AP,8,14,2004,SBI,SBI,AP,33.487622,-119.028535,8/14/2004 23:56,8/15/2004 0:01,ASSP,1001-21300,N,N,N,1.5,58,27,31,14.88,37.88,21.51,138,78,ND,JA,N,NA
20040816_SBI_AP_09,20040816_SBI_AP,8,16,2004,SBI,SBI,AP,33.487622,-119.028535,8/17/2004 0:21,8/17/2004 0:27,ASSP,1901-38337,N,N,N,1.5,58,26,32,14.02,37.8,22.76,138,ND,ND,PM,N,GROWING OUTER RETS?
20040722_SCI_SR1_11,20040722_SCI_SR1,7,22,2004,SCI,SR,SR1,34.047666,-119.547674,7/22/2004 23:34,7/22/2004 23:42,ASSP,7901-02759,N,N,N,1.5,63,25,38,14.41,38.01,23.93,138,ND,N,JA,N,NA
20040722_SCI_SR1_20,20040722_SCI_SR1,7,22,2004,SCI,SR,SR1,34.047666,-119.547674,7/23/2004 0:30,7/23/2004 1:05,ASSP,7901-02768,N,N,N,4,61,30,31,ND,ND,ND,138,ND,N,JA,N,NA
20050701_SMI_PI1_05,20050701_SMI_PI1,7,1,2005,SMI,PI,PI1,34.056323,-120.332024,7/1/2005 23:12,ND,ASSP,1971-01605,N,N,N,4,58,25,33,ND,ND,ND,138,ND,ND,JA,N,NA
20050702_SMI_PI1_08,20050702_SMI_PI1,7,2,2005,SMI,PI,PI1,34.056323,-120.332024,7/2/2005 22:26,ND,ASSP,1971-01616,N,N,N,0,60,25,35,ND,ND,ND,138,ND,ND,JA,N,NA
20050703_SMI_PI1_06,20050703_SMI_PI1,7,3,2005,SMI,PI,PI1,34.056323,-120.332024,7/3/2005 23:16,ND,ASSP,1971-01633,N,N,Y,3,60,25,35,ND,ND,ND,138,ND,N,JA,N,NA
20050703_SMI_PI1_08,20050703_SMI_PI1,7,3,2005,SMI,PI,PI1,34.056323,-120.332024,7/3/2005 23:29,ND,ASSP,1971-01635,N,N,N,0,60,25,35,ND,ND,ND,138,ND,N,JA,N,NA
20070618_SMI_PI1_05,20070618_SMI_PI1,6,18,2007,SMI,PI,PI1,34.056323,-120.332024,6/18/2007 21:44,ND,ASSP,1971-02280,N,N,N,0,66,29,37,ND,ND,ND,138,ND,ND,JA,N,NA
20070618_SMI_PI1_12,20070618_SMI_PI1,6,18,2007,SMI,PI,PI1,34.056323,-120.332024,6/18/2007 22:21,ND,ASSP,1971-02287,N,N,N,0,60,25,35,ND,ND,ND,138,ND,ND,JA,N,NA
20070618_SMI_PI1_15,20070618_SMI_PI1,6,18,2007,SMI,PI,PI1,34.056323,-120.332024,6/18/2007 22:36,ND,ASSP,1971-02290,N,N,N,0,63,29,34,ND,ND,ND,138,ND,ND,JA,N,NA
20040722_SCI_SR1_48,20040722_SCI_SR1,7,22,2004,SCI,SR,SR1,34.047666,-119.547674,7/23/2004 2:46,7/23/2004 3:00,ASSP,7901-02796,N,N,N,0,60,26,34,ND,ND,ND,138,ND,N,JA,N,NA
20040722_SCI_SR1_50,20040722_SCI_SR1,7,22,2004,SCI,SR,SR1,34.047666,-119.547674,7/23/2004 2:53,7/23/2004 3:03,ASSP,7901-02798,N,N,N,0,69,33,36,ND,ND,ND,138,ND,N,JA,N,NA
20040818_SCI_SR1_07,20040818_SCI_SR1,8,18,2004,SCI,SR,SR1,34.047666,-119.547674,8/18/2004 22:10,8/18/2004 22:17,ASSP,1901-38516,N,N,N,4,64,30,34,15.05,37.78,22.12,138,ND,ND,JA,N,ALL P/R WORN
20040818_SCI_SR1_09,20040818_SCI_SR1,8,18,2004,SCI,SR,SR1,34.047666,-119.547674,8/18/2004 22:27,8/18/2004 22:34,ASSP,1901-38518,N,N,N,3,63,31,32,14.6,37.7,22.45,138,ND,ND,HMN,N,ALL P/R WORN
20060601_SCI_SR1_10,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/1/2005 21:56,ND,ASSP,4501-95528,N,N,N,1,61,27,34,ND,ND,ND,138,ND,N,JA,N,NA
20060601_SCI_SR1_23,20060601_SCI_SR1,6,1,2006,SCI,SR,SR1,34.047666,-119.547674,6/1/2005 23:13,ND,ASSP,4501-95541,N,N,Y,0,62,26,36,ND,ND,ND,138,ND,N,JA,N,NA
