"session_ID","island_code","site_code","lat","long","session_year","session_date","start","end","flagged","DateTime_h","Longitude360","Latitude","tot_precip","wind_u","wind_v","wave_height","wave_dir","wave_period","tot_cloud","low_cloud","pressure","surface_pressure","sst","temp_c","dew_point","Moonup","MoonAltitude","Illu"
"2018-05-12_SBI_AP","SBI","AP",33.487622,-119.028535,2018,2018-05-12,2018-05-12 20:55:00,2018-05-13 02:10:00,"N",2018-05-12 20:00:00,240.971465,33.487622,0,3.11002027030692,-0.134720646114273,1.14658558118576,272.650585227008,9.08955366599754,0.226954358872629,0.226954358872629,101465.698168289,101668.832384066,289.4747697089,287.827328783334,284.011617490112,0,-33.736441298715,0.071813439416803
"2018-05-12_SBI_AP","SBI","AP",33.487622,-119.028535,2018,2018-05-12,2018-05-12 20:55:00,2018-05-13 02:10:00,"N",2018-05-12 21:00:00,240.971465,33.487622,0,3.08473448024054,-0.101536889552321,1.13323458536699,272.108113269073,9.10508144783651,0.111699449132498,0.111699449132498,101519.797198549,101723.521868753,289.4747697089,287.813441755519,284.086434200792,0,-42.9090612557159,0.0694439009769248
"2018-05-12_SBI_AP","SBI","AP",33.487622,-119.028535,2018,2018-05-12,2018-05-12 20:55:00,2018-05-13 02:10:00,"N",2018-05-12 22:00:00,240.971465,33.487622,0,2.50154042473524,0.43848508565587,1.12060975093697,271.504798993939,9.15173299737321,0.289853966703798,0.289853966703798,101596.674767865,101799.622802634,289.4747697089,287.800943430487,284.115856502744,0,-49.4944107595054,0.0671082093900727
"2018-05-12_SBI_AP","SBI","AP",33.487622,-119.028535,2018,2018-05-12,2018-05-12 20:55:00,2018-05-13 02:10:00,"N",2018-05-12 23:00:00,240.971465,33.487622,9.87203463934973e-07,2.01495105435534,0.979554968966017,1.10866958295919,270.928422538633,9.2039318071862,0.435948300856057,0.435948300856057,101606.702276906,101810.199542597,289.4747697089,287.776641131812,284.148641353492,0,-52.0671836855941,0.0648067190627505
"2018-05-12_SBI_AP","SBI","AP",33.487622,-119.028535,2018,2018-05-12,2018-05-12 20:55:00,2018-05-13 02:10:00,"N",2018-05-13 00:00:00,240.971465,33.487622,1.19361873366685e-05,2.17574274503384,0.856251115635816,1.09715473808053,270.404992832646,9.25426637379159,0.697236506798102,0.697236506798102,101631.379027551,101834.706622999,289.4747697089,287.760671049825,284.175541743848,0,-49.8280123963917,0.0625397825567556
"2018-05-12_SBI_AP","SBI","AP",33.487622,-119.028535,2018,2018-05-12,2018-05-12 20:55:00,2018-05-13 02:10:00,"N",2018-05-13 01:00:00,240.971465,33.487622,3.85906808629153e-06,2.10215461240477,1.03998433617884,1.08661502420962,269.910823172336,9.30671526501048,0.846153846153846,0.846153846153846,101614.996636237,101817.938620619,289.4747697089,287.720398669164,284.13098797232,0,-43.469627716856,0.0603077505647227
"2018-05-12_SBI_AP","SBI","AP",33.487622,-119.028535,2018,2018-05-12,2018-05-12 20:55:00,2018-05-13 02:10:00,"N",2018-05-13 02:00:00,240.971465,33.487622,6.64118693919887e-06,2.0172202919254,1.02531362275145,1.07650063343783,269.441269106007,9.36764418935666,0.671570048677765,0.671570048677765,101565.395542131,101768.924459814,289.4747697089,287.673877125986,283.862824705951,0,-34.4079320954501,0.058110971880219
"2018-05-12_SBI_AP","SBI","AP",33.487622,-119.028535,2018,2018-05-12,2018-05-12 20:55:00,2018-05-13 02:10:00,"N",2018-05-13 03:00:00,240.971465,33.487622,1.38208484950896e-05,2.40039726446973,-0.0435526412440672,1.06788006038002,269.108261919501,9.4233668735255,0.998290937390322,0.998290937390322,101533.167210604,101735.646424321,289.4747697089,287.285734698579,283.787167358072,0,-23.7781087129733,0.0559497931455034
"2018-05-13_SBI_ESP","SBI","ESP",33.482528,-119.041599,2018,2018-05-13,2018-05-13 20:39:00,2018-05-14 02:05:00,"N",2018-05-13 20:00:00,240.958401,33.482528,1.88466115842159e-06,6.58551969725095,-2.53198508068983,1.24210692500798,269.481211390581,8.08072527460303,0.0569178886972975,0.0569178886972975,101474.735306067,101677.34536989,289.68709549443,287.732202642806,284.243633356939,0,-21.7927070245416,0.0249802568910564
"2018-05-13_SBI_ESP","SBI","ESP",33.482528,-119.041599,2018,2018-05-13,2018-05-13 20:39:00,2018-05-14 02:05:00,"N",2018-05-13 21:00:00,240.958401,33.482528,4.48728847243091e-07,6.21887574128847,-2.61267400454047,1.28361223524176,270.551757506197,7.93340459185555,0.0149542978346787,0.0149542978346787,101516.124571781,101718.362483405,289.68709549443,287.742617913667,284.082231014798,0,-31.8193044939397,0.0235161571545924
"2018-05-13_SBI_ESP","SBI","ESP",33.482528,-119.041599,2018,2018-05-13,2018-05-13 20:39:00,2018-05-14 02:05:00,"N",2018-05-13 22:00:00,240.958401,33.482528,0,5.73909408361874,-2.10548648319358,1.30163141141674,270.798377891183,7.9551162048222,0.00296034059176292,0.00296034059176292,101547.981514085,101750.350672562,289.68709549443,287.697485073271,284.00657366692,0,-40.1129056247334,0.0220937086443919
"2018-05-13_SBI_ESP","SBI","ESP",33.482528,-119.041599,2018,2018-05-13,2018-05-13 20:39:00,2018-05-14 02:05:00,"N",2018-05-13 23:00:00,240.958401,33.482528,0,5.64216522169763,-1.67374834518755,1.30083263388912,270.169983576897,8.08986461325495,0.00125127798208535,0.00125127798208535,101560.608747692,101762.733197397,289.68709549443,287.637076502279,283.952772886206,0,-45.6358409103013,0.0207131942646427
"2018-05-13_SBI_ESP","SBI","ESP",33.482528,-119.041599,2018,2018-05-13,2018-05-13 20:39:00,2018-05-14 02:05:00,"N",2018-05-14 00:00:00,240.958401,33.482528,0,6.00751247047721,-1.59620314564278,1.29389260575955,269.058566286368,8.2510307120199,0,0,101553.139697748,101755.51005791,289.68709549443,287.52111982003,283.960338620994,0,-47.2688743131646,0.0193748925707529
"2018-05-13_SBI_ESP","SBI","ESP",33.482528,-119.041599,2018,2018-05-13,2018-05-13 20:39:00,2018-05-14 02:05:00,"N",2018-05-14 01:00:00,240.958401,33.482528,0,6.49150842649134,-1.83442758748753,1.28934891021284,267.819891019406,8.38427863201727,0,0,101549.178212694,101751.640518899,289.68709549443,287.459322546256,283.95025097461,0,-44.5804545995722,0.0180790777171468
"2018-05-13_SBI_ESP","SBI","ESP",33.482528,-119.041599,2018,2018-05-13,2018-05-13 20:39:00,2018-05-14 02:05:00,"N",2018-05-14 02:00:00,240.958401,33.482528,0,6.77516312274878,-2.22180428251074,1.29185935387107,266.790680523872,8.46203121457843,0,0,101532.17683934,101735.130485786,289.68709549443,287.39474786692,283.907378477479,0,-38.2454311364583,0.0168260193956803
"2018-05-13_SBI_ESP","SBI","ESP",33.482528,-119.041599,2018,2018-05-13,2018-05-13 20:39:00,2018-05-14 02:05:00,"N",2018-05-14 03:00:00,240.958401,33.482528,0,6.42213459220666,-3.75838686267945,1.30039693705588,266.55892238431,8.49997538425522,0.0348526696473532,0.00997970488151007,101496.069553698,101699.014788351,289.68709549443,287.823162674989,284.515999809301,0,-29.4146637030341,0.0156159826457556
"2018-05-14_SMI_PI","SMI","PI",34.056323,-120.332024,2018,2018-05-14,2018-05-14 20:52:00,2018-05-15 02:00:00,"N",2018-05-14 20:00:00,239.667976,34.056323,0,5.2627162823041,-4.72385952728194,1.49771573384589,269.240861015383,9.8977258311684,0.00924724947736255,0.00924724947736255,101507.747681512,101450.719368486,286.861420659486,286.430293785222,283.47781286897,0,-8.17135060390548,0.00186016982705012
