catch_ID,session_ID,session_date,session_year,session_month,session_day,island_code,subisland_code,site_code,lat,long,capture_date,capture_year,capture_month,capture_day,capture_hour,capture_min,release_date,species,ind_code,band_no,recapture,replaced,diet,BP,uncorr_mass,mass_tare,mass_corr,culmen,skull_length,tarsus,wing,tail,sex,measurers,flagged,notes
2004-07-18_SBI_AP_10,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 0:02,2004,7,19,0,2,7/19/2004 0:30,ASSP,1001-21248,1001-21248,N,N,N,2,70,30,40,14.88,38,24.49,142,ND,N,PM,N,NA
2004-07-18_SBI_AP_11,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 0:18,2004,7,19,0,18,7/19/2004 0:34,ASSP,1001-21249,1001-21249,N,N,N,2,66,26,40,14.64,37.69,24.3,141,ND,N,PM,N,puked oil
2004-07-18_SBI_AP_12,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 0:20,2004,7,19,0,20,7/19/2004 0:41,ASSP,1001-21250,1001-21250,N,N,N,1.5,55,22,33,13.6,37.04,22.67,136,ND,N,PM,N,NA
2004-07-18_SBI_AP_13,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 0:26,2004,7,19,0,26,7/19/2004 0:43,ASSP,1001-21282,1001-21282,N,N,N,3,59,36,23,14.42,38.56,25.45,135,ND,N,PM,N,NA
2004-07-18_SBI_AP_14,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 0:36,2004,7,19,0,36,7/19/2004 0:54,ASSP,1001-21283,1001-21283,N,N,N,3,58,24,34,14.04,38.05,23.31,142,ND,N,PM,N,NA
2004-07-18_SBI_AP_15,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 0:38,2004,7,19,0,38,7/19/2004 1:02,ASSP,1001-21284,1001-21284,N,N,N,1,66,32,34,13.22,38.17,23.88,141,ND,N,PM,N,NA
2004-07-18_SBI_AP_16,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 0:46,2004,7,19,0,46,7/19/2004 1:13,ASSP,1001-21285,1001-21285,N,N,N,2,64,26,38,13.67,38.67,23.92,146,ND,N,PM,N,NA
2004-07-18_SBI_AP_17,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 0:58,2004,7,19,0,58,7/19/2004 1:15,ASSP,1001-21286,1001-21286,N,N,N,3,56,24,32,ND,ND,ND,143,ND,N,PM,N,injured rt wing in net; released
2004-07-18_SBI_AP_18,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 1:38,2004,7,19,1,38,7/19/2004 1:49,ASSP,1001-21287,1001-21287,N,N,N,1,58,23,35,14.13,37.57,25.06,139,ND,N,PM,N,5-50 defeathered
2004-07-18_SBI_AP_19,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 1:38,2004,7,19,1,38,7/19/2004 2:00,ASSP,1001-21288,1001-21288,N,N,N,4,ND,ND,ND,14.3,38.28,23.83,140,ND,N,PM,N,5-50 refeathered; much wear on primaries/retricies-esprets
2004-07-18_SBI_AP_20,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 1:48,2004,7,19,1,48,7/19/2004 2:01,ASSP,1001-21289,1001-21289,N,N,N,4,ND,ND,ND,13.16,37.87,22.8,140,ND,N,PM,N,5-50 refeath 
2004-07-18_SBI_AP_21,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 1:49,2004,7,19,1,49,7/19/2004 2:21,ASSP,1001-21290,1001-21290,N,N,N,2,ND,ND,ND,13.69,37.89,22.76,142,ND,N,PM,N,bare not vascularized
2004-07-18_SBI_AP_22,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 1:49,2004,7,19,1,49,7/19/2004 2:20,ASSP,1001-21291,1001-21291,N,N,N,2,ND,ND,ND,ND,ND,ND,138,ND,N,PM,N,broke skin while banding; bare not vascular
2004-07-18_SBI_AP_23,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 2:00,2004,7,19,2,0,7/19/2004 2:36,ASSP,1001-21292,1001-21292,N,N,N,1,68,30,38,13.4,37.48,23.35,138,ND,N,PM,N,5-50 defeathered
2004-07-18_SBI_AP_24,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 1:51,2004,7,19,1,51,7/19/2004 2:44,ASSP,1001-21293,1001-21293,N,N,N,2,60,24,36,14.67,38.46,22.43,141,ND,N,PM,N,NA
2004-07-18_SBI_AP_25,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 2:14,2004,7,19,2,14,7/19/2004 2:46,ASSP,1001-21294,1001-21294,N,N,N,4,49,12,37,14.05,38.5,23.24,143,ND,N,PM,N,NA
2004-07-18_SBI_AP_26,2004-07-18_SBI_AP,7/18/2004,2004,7,18,SBI,SBI,AP,33.487622,-119.028535,7/19/2004 2:20,2004,7,19,2,20,7/19/2004 2:55,ASSP,1001-21295,1001-21295,N,N,N,3,57,24,33,14.07,38.85,23.08,143,ND,N,PM,N,NA
2004-08-14_SBI_AP_01,2004-08-14_SBI_AP,8/14/2004,2004,8,14,SBI,SBI,AP,33.487622,-119.028535,8/14/2004 21:44,2004,8,14,21,44,NA,ASSP,1001-21296,1001-21296,N,N,N,2,57,26,31,15.07,39.33,22.79,141,75,N,JA,N,NA
2004-08-14_SBI_AP_02,2004-08-14_SBI_AP,8/14/2004,2004,8,14,SBI,SBI,AP,33.487622,-119.028535,8/14/2004 21:53,2004,8,14,21,53,NA,ASSP,1001-21297,1001-21297,N,N,N,1.5,63,26,37,14.26,37.47,23.82,137,ND,ND,JA,N,puked oil
2004-08-14_SBI_AP_03,2004-08-14_SBI_AP,8/14/2004,2004,8,14,SBI,SBI,AP,33.487622,-119.028535,8/14/2004 22:15,2004,8,14,22,15,NA,ASSP,1001-21298,1001-21298,N,N,N,2,60,27,33,14.57,37.4,23.96,144,83,ND,JA,N,NA
2004-08-14_SBI_AP_04,2004-08-14_SBI_AP,8/14/2004,2004,8,14,SBI,SBI,AP,33.487622,-119.028535,8/14/2004 22:50,2004,8,14,22,50,8/14/2004 22:56,ASSP,1001-21299,1001-21299,N,N,N,4,61,27,34,14.73,38.1,22.55,139,78,ND,JA,N,NA
2004-08-14_SBI_AP_05,2004-08-14_SBI_AP,8/14/2004,2004,8,14,SBI,SBI,AP,33.487622,-119.028535,8/14/2004 23:56,2004,8,14,23,56,8/15/2004 0:01,ASSP,1001-21300,1001-21300,N,N,N,1.5,58,27,31,14.88,37.88,21.51,138,78,ND,JA,N,NA
2004-08-14_SBI_AP_06,2004-08-14_SBI_AP,8/14/2004,2004,8,14,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 0:08,2004,8,15,0,8,8/15/2004 0:17,ASSP,1001-21314,1001-21314,N,N,N,2,59,27,32,15.11,37.82,22.54,137,76,ND,JA,N,new band string
2004-08-14_SBI_AP_07,2004-08-14_SBI_AP,8/14/2004,2004,8,14,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 1:07,2004,8,15,1,7,8/15/2004 1:16,BLSP,1001-21315,1001-21315,N,N,N,4.5,90,27,63,15.37,41.61,32.05,182,ND,ND,JA,N,BILL WIDTH = 3.49; PUKED OIL
2004-08-14_SBI_AP_08,2004-08-14_SBI_AP,8/14/2004,2004,8,14,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 1:16,2004,8,15,1,16,8/15/2004 1:23,ASSP,1001-21316,1001-21316,N,N,N,3,63,27,36,15.47,39.49,21.91,145,83,ND,JA,N,BILL WIDTH = 2.53
2004-08-15_SBI_AP_01,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 23:37,2004,8,15,23,37,NA,ASSP,1001-21316,1001-21316,Y,N,N,1.5,64,26,38,14.51,40.13,24.89,145,ND,ND,PM,N,RECAPTURE BANDED 8/14/04 ARCH POINT SBI
2004-08-14_SBI_AP_09,2004-08-14_SBI_AP,8/14/2004,2004,8,14,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 2:23,2004,8,15,2,23,NA,BLSP,1001-21317,1001-21317,N,N,N,0,85,27,58,15.1,41.43,32.29,183,84,ND,JA,N,PUKED FOOD CHUNKS / OIL
2004-08-15_SBI_ESP_02,2004-08-15_SBI_ESP,8/15/2004,2004,8,15,SBI,SBI,ESP,33.482528,-119.041599,8/15/2004 21:03,2004,8,15,21,3,8/15/2004 21:17,BLSP,1001-21318,1001-21318,N,N,N,0,84,26,58,15.75,42.01,33.88,185,ND,ND,JA,N,NA
2004-08-15_SBI_AP_02,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 21:43,2004,8,15,21,43,NA,ASSP,1001-21339,1001-21339,N,N,N,1.5,61,26,35,14.86,38.62,25.94,135,ND,ND,PM,N,molt?
2004-08-15_SBI_AP_03,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 22:04,2004,8,15,22,4,NA,ASSP,1001-21340,1001-21340,N,N,N,4,66,26,40,15.04,38.24,26.21,146,ND,ND,PM,N,NA
2004-08-15_SBI_AP_04,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 22:45,2004,8,15,22,45,NA,ASSP,1001-21341,1001-21341,N,N,N,4.5,62,27,35,15.59,38.5,25.22,141,ND,ND,PM,N,NA
2004-08-15_SBI_AP_05,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 23:11,2004,8,15,23,11,NA,ASSP,1001-21342,1001-21342,N,N,N,1.5,61,26,35,14,38.81,26.42,146,ND,ND,PM,N,NA
2004-08-15_SBI_AP_06,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 23:26,2004,8,15,23,26,NA,ASSP,1001-21343,1001-21343,N,N,N,4,60,26,34,14.37,38.09,24.93,140,ND,ND,PM,N,NA
2004-08-15_SBI_AP_07,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/15/2004 23:55,2004,8,15,23,55,NA,ASSP,1001-21344,1001-21344,N,N,N,4,59,26,33,14.21,38.5,24.97,143,ND,ND,PM,N,NA
2004-08-15_SBI_AP_08,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/16/2004 0:15,2004,8,16,0,15,NA,ASSP,1001-21345,1001-21345,N,N,N,4,64,27,37,14.99,37.8,23.4,137,ND,ND,PM,N,NA
2004-08-15_SBI_AP_09,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/16/2004 0:21,2004,8,16,0,21,NA,ASSP,1001-21346,1001-21346,N,N,N,1,63,27,36,14.27,38.74,23.52,143,ND,ND,PM,N,NA
2004-08-15_SBI_AP_10,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/16/2004 0:53,2004,8,16,0,53,NA,BLSP,1001-21347,1001-21347,N,N,N,1.5,81,26,55,14.71,40.69,32.95,177,ND,ND,PM,N,NA
2004-08-15_SBI_AP_11,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/16/2004 1:03,2004,8,16,1,3,NA,ASSP,1001-21348,1001-21348,N,N,N,1.5,64,26,38,13.46,38.36,24.63,142,ND,ND,PM,N,NA
2004-08-15_SBI_AP_12,2004-08-15_SBI_AP,8/15/2004,2004,8,15,SBI,SBI,AP,33.487622,-119.028535,8/16/2004 1:31,2004,8,16,1,31,NA,ASSP,1001-21349,1001-21349,N,N,N,ND,63,26,37,14.62,39.55,24.76,140,ND,ND,PM,N,NA
2009-04-23_SBI_ESP_01,2009-04-23_SBI_ESP,4/23/2009,2009,4,23,SBI,SBI,ESP,33.482528,-119.041599,4/24/2009 0:20,2009,4,24,0,20,NA,BLSP,1001-21551,1001-21551,N,N,N,1,96,26,70,14.8,ND,35,175,ND,ND,"ALH, HRC, BC",N,NA
2009-05-16_SBI_ESP_01,2009-05-16_SBI_ESP,5/16/2009,2009,5,16,SBI,SBI,ESP,33.482528,-119.041599,5/17/2009 0:29,2009,5,17,0,29,NA,BLSP,1001-21552,1001-21552,N,N,N,2,87,27,60,17.8,ND,32.5,178,ND,ND,"CEH, HRC",N,NA
2009-07-26_SBI_SP_01,2009-07-26_SBI_SP,7/26/2009,2009,7,26,SBI,SBI,SP,33.471906,-119.041719,7/26/2009 23:20,2009,7,26,23,20,NA,BLSP,1001-21554,1001-21554,N,N,N,4,84,27,57,17,ND,34.4,171,ND,ND,"ALH, CEH, SAA, NAG, EM",N,NA
2009-07-26_SBI_SP_02,2009-07-26_SBI_SP,7/26/2009,2009,7,26,SBI,SBI,SP,33.471906,-119.041719,7/27/2009 0:49,2009,7,27,0,49,NA,BLSP,1001-21555,1001-21555,N,N,N,3,84,27,57,15.8,ND,32.9,171,ND,ND,"ALH, CEH, SAA, NAG, EM",N,NA
2011-07-02_SBI_SRO_01,2011-07-02_SBI_SRO,7/2/2011,2011,7,2,SBI,SBI,SRO,33.484214,-119.034674,7/3/2011 1:37,2011,7,3,1,37,7/3/2011 1:50,BLSP,1001-21558,1001-21558,N,N,N,3,64,0,64,16.92,ND,32.7,179,ND,ND,"SAA, KWB",N,NA
2011-07-03_SBI_NCliffs_01,2011-07-03_SBI_NCliffs,7/3/2011,2011,7,3,SBI,SBI,NCliffs,33.488461,-119.030192,7/3/2011 22:29,2011,7,3,22,29,7/3/2011 22:52,BLSP,1001-21561,1001-21561,N,N,N,2,ND,ND,ND,ND,ND,33.4,ND,ND,ND,"SAA, KWB",N,Had some fishing line around rt leg-took off. Bounced off net--we picked up from ground.
2011-07-03_SBI_NCliffs_02,2011-07-03_SBI_NCliffs,7/3/2011,2011,7,3,SBI,SBI,NCliffs,33.488461,-119.030192,7/4/2011 1:05,2011,7,4,1,5,7/4/2011 1:21,BLSP,1001-21562,1001-21562,N,N,N,0,57,0,57,16.21,ND,33.81,177,ND,ND,"SAA, KWB",N,NA
2011-07-04_SBI_SP_01,2011-07-04_SBI_SP,7/4/2011,2011,7,4,SBI,SBI,SP,33.471906,-119.041719,7/4/2011 23:49,2011,7,4,23,49,7/5/2011 0:03,BLSP,1001-21563,1001-21563,N,N,N,3,50,0,50,16.45,ND,33,174,ND,ND,"SAA, KWB",N,NA
2014-07-02_SBI_ESP_01,2014-07-02_SBI_ESP,7/2/2014,2014,7,2,SBI,SBI,ESP,33.482528,-119.041599,7/2/2014 22:40,2014,7,2,22,40,7/2/2014 22:52,BLSP,1001-21565,1001-21565,N,N,N,3,60,0,60,16.1,ND,33.9,185,ND,ND,"JAH, MGB",N,NA
2014-07-02_SBI_ESP_02,2014-07-02_SBI_ESP,7/2/2014,2014,7,2,SBI,SBI,ESP,33.482528,-119.041599,7/2/2014 23:20,2014,7,2,23,20,7/2/2014 23:34,BLSP,1001-21566,1001-21566,N,N,N,3,66,0,66,14.6,ND,35.6,184,ND,ND,"JAH, MGB",N,NA
2014-07-02_SBI_ESP_03,2014-07-02_SBI_ESP,7/2/2014,2014,7,2,SBI,SBI,ESP,33.482528,-119.041599,7/2/2014 22:10,2014,7,2,22,10,7/2/2014 22:34,BLSP,1001-21567,1001-21567,N,N,N,3,53,0,53,15.2,ND,31.9,172,ND,ND,"JAH, MGB",N,NA
2014-07-02_SBI_ESP_04,2014-07-02_SBI_ESP,7/2/2014,2014,7,2,SBI,SBI,ESP,33.482528,-119.041599,7/3/2014 0:00,2014,7,3,0,0,7/3/2014 0:11,BLSP,1001-21568,1001-21568,N,N,N,5,55,0,55,15.6,ND,35.1,175,ND,ND,"JAH, MGB",N,NA
2014-07-04_SBI_ESP_01,2014-07-04_SBI_ESP,7/4/2014,2014,7,4,SBI,SBI,ESP,33.482528,-119.041599,7/4/2014 22:49,2014,7,4,22,49,7/4/2014 23:04,BLSP,1001-21569,1001-21569,N,N,N,5,55,0,55,14.7,ND,31.6,172,ND,ND,"JAH, MGB",N,NA
2014-07-04_SBI_ESP_02,2014-07-04_SBI_ESP,7/4/2014,2014,7,4,SBI,SBI,ESP,33.482528,-119.041599,7/5/2014 0:50,2014,7,5,0,50,7/5/2014 1:00,BLSP,1001-21570,1001-21570,N,N,N,4,52,0,52,15.8,ND,32,178,ND,ND,"JAH, MGB",N,NA
2014-07-07_SBI_SRO_01,2014-07-07_SBI_SRO,7/7/2014,2014,7,7,SBI,SBI,SRO,33.484214,-119.034674,7/8/2014 0:34,2014,7,8,0,34,7/8/2014 0:46,BLSP,1001-21571,1001-21571,N,N,N,3,53,0,53,15.7,ND,34.4,174,ND,ND,"JAH, MGB",N,NA
2014-07-16_SBI_ESP_01,2014-07-16_SBI_ESP,7/16/2014,2014,7,16,SBI,SBI,ESP,33.482528,-119.041599,7/16/2014 22:10,2014,7,16,22,10,7/16/2014 22:19,BLSP,1001-21572,1001-21572,N,N,N,3,55,0,55,16.4,ND,32,172,ND,ND,"EWW, NBH, CAC, JAH, MGB",N,NA
2014-07-17_SBI_ESP_01,2014-07-17_SBI_ESP,7/17/2014,2014,7,17,SBI,SBI,ESP,33.482528,-119.041599,7/18/2014 0:12,2014,7,18,0,12,7/18/2014 0:21,BLSP,1001-21573,1001-21573,N,N,N,4,58,0,58,15.6,ND,33.3,179,ND,ND,"JAH, EWW",N,NA
2016-06-01_SBI_AP_01,2016-06-01_SBI_AP,6/1/2016,2016,6,1,SBI,SBI,AP,33.487622,-119.028535,6/1/2016 21:54,2016,6,1,21,54,6/1/2016 22:03,BLSP,1001-21587,1001-21587,N,N,N,1,61,0,61,17,43.5,32.9,171,ND,ND,"JAH, AJB",N,NA
2016-06-01_SBI_AP_02,2016-06-01_SBI_AP,6/1/2016,2016,6,1,SBI,SBI,AP,33.487622,-119.028535,6/1/2016 23:02,2016,6,1,23,2,6/1/2016 23:14,BLSP,1001-21588,1001-21588,N,N,N,0,56,0,56,16.3,40.1,29.7,172,ND,ND,"JAH, AJB",N,NA
2014-08-21_SBI_AP_01,2014-08-21_SBI_AP,8/21/2014,2014,8,21,SBI,SBI,AP,33.487622,-119.028535,8/22/2014 0:59,2014,8,22,0,59,8/22/2014 1:28,BLSP,1001-21589,1001-21589,N,N,N,3,66,0,66,17.6,ND,29.4,177,ND,ND,"EWW, SMC, CAC",N,NA
2016-07-06_SBI_AP_01,2016-07-06_SBI_AP,7/6/2016,2016,7,6,SBI,SBI,AP,33.487622,-119.028535,7/7/2016 0:40,2016,7,7,0,40,7/7/2016 0:53,BLSP,1001-21590,1001-21590,N,N,N,0,60,0,60,19,43.5,35,176,ND,ND,"JAH, AJD",N,NA
2016-07-06_SBI_AP_02,2016-07-06_SBI_AP,7/6/2016,2016,7,6,SBI,SBI,AP,33.487622,-119.028535,7/6/2016 21:18,2016,7,6,21,18,7/6/2016 22:29,BLSP,1001-21591,1001-21591,N,N,N,1,58,0,58,15.8,41.5,31.2,178,ND,ND,"JAH, AJD",N,NA
2016-07-08_SBI_AP_01,2016-07-08_SBI_AP,7/8/2016,2016,7,8,SBI,SBI,AP,33.487622,-119.028535,7/8/2016 22:30,2016,7,8,22,30,7/8/2016 22:37,BLSP,1001-21592,1001-21592,N,N,N,2,60,0,60,15.5,43.4,33.3,183,ND,ND,JAH,N,NA
2016-07-12_SBI_ESP_01,2016-07-12_SBI_ESP,7/12/2016,2016,7,12,SBI,SBI,ESP,33.482528,-119.041599,7/13/2016 1:30,2016,7,13,1,30,7/13/2016 1:51,BLSP,1001-21593,1001-21593,N,N,N,0,57,0,57,16.8,41.3,32.2,177,ND,ND,"AJD, JAH",N,NA
2016-08-03_SBI_AP_01,2016-08-03_SBI_AP,8/3/2016,2016,8,3,SBI,SBI,AP,33.487622,-119.028535,8/3/2016 22:45,2016,8,3,22,45,8/3/2016 22:53,ASSP,1001-21594,1001-21594,N,N,N,0,38,0,38,12.4,36.6,24.1,137,ND,ND,"AAY, PTL",N,NA
2017-05-26_SBI_ESP_01,2017-05-26_SBI_ESP,5/26/2017,2017,5,26,SBI,SBI,ESP,33.482528,-119.041599,5/26/2017 21:59,2017,5,26,21,59,5/26/2017 22:07,BLSP,1001-21595,1001-21595,N,N,N,3,63,0,63,15.1,43,31.9,176,ND,ND,"JAH, CAC",N,NA
2017-06-22_SBI_AP_01,2017-06-22_SBI_AP,6/22/2017,2017,6,22,SBI,SBI,AP,33.487622,-119.028535,6/22/2017 22:34,2017,6,22,22,34,6/22/2017 22:42,BLSP,1001-21596,1001-21596,N,N,N,0,60,0,60,15.8,42.7,33.8,180,ND,ND,"JAH, SSK",N,NA
1994-08-09_SBI_WCliffs_01,1994-08-09_SBI_WCliffs,8/9/1994,1994,8,9,SBI,SBI,WCliffs,33.477633,-119.042881,8/10/1994 0:51,1994,8,10,0,51,NA,ASSP,111-112701,111-112701,N,N,N,4,ND,ND,ND,ND,ND,ND,134,ND,ND,JF,N,NA
1994-08-09_SBI_WCliffs_02,1994-08-09_SBI_WCliffs,8/9/1994,1994,8,9,SBI,SBI,WCliffs,33.477633,-119.042881,8/10/1994 1:15,1994,8,10,1,15,NA,BLSP,111-112702,111-112702,N,N,N,4,ND,ND,ND,ND,ND,ND,175,ND,ND,JF,N,NA
1994-08-09_SBI_WCliffs_03,1994-08-09_SBI_WCliffs,8/9/1994,1994,8,9,SBI,SBI,WCliffs,33.477633,-119.042881,8/10/1994 1:15,1994,8,10,1,15,NA,ASSP,111-112703,111-112703,N,N,N,2,ND,ND,ND,ND,ND,ND,138,ND,ND,JF,N,NA
1994-08-09_SBI_WCliffs_04,1994-08-09_SBI_WCliffs,8/9/1994,1994,8,9,SBI,SBI,WCliffs,33.477633,-119.042881,8/10/1994 1:29,1994,8,10,1,29,NA,ASSP,111-112704,111-112704,N,N,N,4,ND,ND,ND,ND,ND,ND,138,ND,ND,JF,N,NA
1996-06-06_SBI_AP_01,1996-06-06_SBI_AP,6/6/1996,1996,6,6,SBI,SBI,AP,33.487622,-119.028535,6/6/1996 23:57,1996,6,6,23,57,NA,ASSP,111-112704,111-112704,Y,N,N,B,ND,ND,ND,ND,ND,ND,146,ND,ND,JR,N,NA
1994-08-09_SBI_WCliffs_05,1994-08-09_SBI_WCliffs,8/9/1994,1994,8,9,SBI,SBI,WCliffs,33.477633,-119.042881,8/10/1994 1:51,1994,8,10,1,51,NA,ND,111-112705,111-112705,N,N,N,2,ND,ND,ND,ND,ND,ND,142,ND,ND,JF,Y,"ASSP or LESP. no white under wing, length 182"
1994-08-09_SBI_WCliffs_06,1994-08-09_SBI_WCliffs,8/9/1994,1994,8,9,SBI,SBI,WCliffs,33.477633,-119.042881,8/10/1994 1:57,1994,8,10,1,57,NA,BLSP,111-112706,111-112706,N,N,N,4,ND,ND,ND,ND,ND,ND,171,ND,ND,JF,N,NA
1994-08-12_SBI_ESP_01,1994-08-12_SBI_ESP,8/12/1994,1994,8,12,SBI,SBI,ESP,33.482528,-119.041599,8/13/1994 0:01,1994,8,13,0,1,NA,ASSP,111-112707,111-112707,N,N,N,4,ND,ND,ND,ND,ND,ND,140,ND,ND,JF,N,NA
1994-08-12_SBI_ESP_02,1994-08-12_SBI_ESP,8/12/1994,1994,8,12,SBI,SBI,ESP,33.482528,-119.041599,8/13/1994 0:13,1994,8,13,0,13,NA,ASSP,111-112708,111-112708,N,N,N,0,ND,ND,ND,ND,ND,ND,138,ND,ND,JF,N,NA
1994-08-12_SBI_ESP_03,1994-08-12_SBI_ESP,8/12/1994,1994,8,12,SBI,SBI,ESP,33.482528,-119.041599,8/13/1994 0:17,1994,8,13,0,17,NA,BLSP,111-112709,111-112709,N,N,N,0,ND,ND,ND,ND,ND,ND,176,ND,ND,JF,N,NA
1994-08-12_SBI_ESP_04,1994-08-12_SBI_ESP,8/12/1994,1994,8,12,SBI,SBI,ESP,33.482528,-119.041599,8/13/1994 1:02,1994,8,13,1,2,NA,BLSP,111-112710,111-112710,N,N,N,0,ND,ND,ND,ND,ND,ND,172,ND,ND,JF,N,NA
1994-08-12_SBI_ESP_05,1994-08-12_SBI_ESP,8/12/1994,1994,8,12,SBI,SBI,ESP,33.482528,-119.041599,8/13/1994 1:41,1994,8,13,1,41,NA,ASSP,111-112711,111-112711,N,N,N,4,ND,ND,ND,ND,ND,ND,134,ND,ND,JF,N,NA
1994-08-12_SBI_ESP_06,1994-08-12_SBI_ESP,8/12/1994,1994,8,12,SBI,SBI,ESP,33.482528,-119.041599,8/13/1994 1:54,1994,8,13,1,54,NA,ASSP,111-112713,111-112713,N,N,N,4,ND,ND,ND,ND,ND,ND,135,ND,ND,JF,N,NA
1994-08-14_SBI_WCliffs_01,1994-08-14_SBI_WCliffs,8/14/1994,1994,8,14,SBI,SBI,WCliffs,33.477633,-119.042881,8/15/1994 0:47,1994,8,15,0,47,NA,ASSP,111-112714,111-112714,N,N,N,4,ND,ND,ND,ND,ND,ND,136,ND,ND,JF,N,NA
1994-08-14_SBI_WCliffs_02,1994-08-14_SBI_WCliffs,8/14/1994,1994,8,14,SBI,SBI,WCliffs,33.477633,-119.042881,8/15/1994 0:55,1994,8,15,0,55,NA,ASSP,111-112715,111-112715,N,N,N,0,ND,ND,ND,ND,ND,ND,140,ND,ND,JF,N,NA
1994-08-14_SBI_WCliffs_03,1994-08-14_SBI_WCliffs,8/14/1994,1994,8,14,SBI,SBI,WCliffs,33.477633,-119.042881,8/15/1994 1:12,1994,8,15,1,12,NA,ASSP,111-112716,111-112716,N,N,N,4,ND,ND,ND,ND,ND,ND,137,ND,ND,JF,N,NA
1994-08-14_SBI_WCliffs_04,1994-08-14_SBI_WCliffs,8/14/1994,1994,8,14,SBI,SBI,WCliffs,33.477633,-119.042881,8/15/1994 1:21,1994,8,15,1,21,NA,ASSP,111-112717,111-112717,N,N,N,4,ND,ND,ND,ND,ND,ND,142,ND,ND,JF,N,NA
1994-08-14_SBI_WCliffs_05,1994-08-14_SBI_WCliffs,8/14/1994,1994,8,14,SBI,SBI,WCliffs,33.477633,-119.042881,8/15/1994 1:30,1994,8,15,1,30,NA,ASSP,111-112718,111-112718,N,N,N,4,ND,ND,ND,ND,ND,ND,138,ND,ND,JF,N,NA
1994-08-14_SBI_WCliffs_06,1994-08-14_SBI_WCliffs,8/14/1994,1994,8,14,SBI,SBI,WCliffs,33.477633,-119.042881,8/15/1994 3:07,1994,8,15,3,7,NA,ASSP,111-112719,111-112719,N,N,N,4,ND,ND,ND,ND,ND,ND,138,ND,ND,JF,N,NA
1995-04-25_SBI_WP_01,1995-04-25_SBI_WP,4/25/1995,1995,4,25,SBI,SBI,WP,33.481075,-119.046301,4/25/1995 22:12,1995,4,25,22,12,NA,ASSP,111-112720,111-112720,N,N,N,0,ND,ND,ND,ND,ND,ND,133,ND,ND,MS,N,NA
