"session_ID","island_code","site_code","lat","long","start","end","tot_precip","wind_u","wind_v","wave_height","wave_dir","wave_period","tot_cloud","low_cloud","pressure","surface_pressure","sst","temp_c","dew_point","Moonup","MoonAltitude","Illu"
"2009-04-23_SBI_Sutil","SBI","Sutil",33.464653,-119.049628,2009-04-23 20:00:00,2009-04-24 00:40:00,9.70154265932848e-06,3.82925905705539,-1.04537465237539,1.08394642439594,219.912934451473,10.9226405956986,0.999145468695161,0.977497342305912,1015.16062461851,1017.20562703778,14.7080036573694,285.708654234595,9.70434630296299,0.0106701508082581,-34.1284917497174,0.0106701508082581
"2009-05-14_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009-05-14 21:52:00,2009-05-15 01:00:00,0,-1.42868985246274,0.0871826442436592,1.91766124177102,286.398059440118,7.74667730165958,0.0173103627180199,0.0173103627180199,1009.9510041048,1011.96062414165,16.6804170396102,289.73095169192,14.3181839004392,0.694262236151625,-19.2768088844886,0.694262236151625
"2009-05-16_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009-05-16 20:45:00,2009-05-17 00:58:00,0,0.0698634932566625,1.24212171325129,1.0480321542803,259.567771808104,9.37763376713424,0.479526854154904,0.479526854154904,1012.70711751776,1014.73202297888,16.8474673641683,289.123796258898,13.7360360921789,0.510109834012499,-37.1706841033788,0.510109834012499
"2009-06-24_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009-06-24 22:10:00,2009-06-25 01:00:00,2.46093246713489e-07,3.02605440502625,-0.885434110748965,0.916422647347968,241.424177871583,9.47688441271542,0.270993240046999,0.270993240046999,1014.12848551016,1016.14968421444,17.3900973021326,288.926013702923,12.7829888655396,0.0889835252668893,-13.6851136229201,0.0889835252668893
"2009-06-27_SBI_SRO","SBI","SRO",33.484214,-119.034674,2009-06-27 21:00:00,2009-06-28 01:00:00,0,3.82565567873225,-0.408147766281859,1.10042454556595,266.657388239467,8.78910128098254,0,0,1013.03833165352,1015.05112563518,17.8016253512563,289.867935021168,15.1529968146695,0.369479925718719,10.3429892369471,0.369479925718719
"2009-06-29_SBI_NCliffs","SBI","NCliffs",33.488461,-119.030192,2009-06-29 22:00:00,2009-06-29 23:50:00,1.44374704738575e-06,6.6088327696531,-1.4345137864708,1.16889289241372,256.050613342549,8.16628152009055,0.430663431655298,0.12940045473273,1010.72794358059,1012.73870536282,17.5635290058123,289.077233943035,14.2796208500775,0.584481348341579,20.5936222328057,0.584481348341579
"2009-07-26_SBI_SP","SBI","SP",33.471906,-119.041719,2009-07-26 22:00:00,2009-07-27 02:00:00,0,2.87459627744391,-0.634183860528388,1.17668015449576,232.210599465188,9.67066547710424,0.891843803885066,0,1014.19750787771,1016.19711142669,19.7776548483326,292.16613935426,16.6723192980402,0.333508867649166,-13.8120164545344,0.333508867649166
"2009-07-28_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009-07-28 22:00:00,2009-07-29 01:30:00,3.80624221583449e-07,5.30807777167171,-2.75771888824999,1.16423667745188,267.073485719129,6.95205387454476,0.124038270794867,0.124038270794867,1010.43198312682,1012.42510151374,19.9010990822273,291.949334912104,16.2447321956296,0.541235743323114,-0.971772406733316,0.541235743323114
"2009-07-28_SBI_SRO","SBI","SRO",33.484214,-119.034674,2009-07-28 22:00:00,2009-07-29 01:08:00,3.80624221583449e-07,5.30807777167171,-2.75771888824999,1.16423667745188,267.073485719129,6.95205387454476,0.124038270794867,0.124038270794867,1010.43198312682,1012.42510151374,19.9010990822273,291.949334912104,16.2447321956296,0.541235743323114,-0.977600313013712,0.541235743323114
"2009-08-19_SBI_SRO","SBI","SRO",33.484214,-119.034674,2009-08-19 22:00:00,2009-08-20 00:25:00,0,3.99819163220479,-0.654683979486078,0.711756533924997,252.638763249407,8.1295403170082,0.0257046068393023,0.0257046068393023,1011.83356670494,1013.84920666401,18.4575602207333,288.976545617143,13.1740181962073,0.00034999870532805,-39.7431226686379,0.00034999870532805
"2009-08-22_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009-08-22 21:55:00,2009-08-23 01:10:00,0,-0.834984841220934,0.552710305340831,0.904880679945289,235.907706511194,10.5469824095699,0.0261649347148256,0.00979659103047318,1013.07710138086,1015.07526883561,18.909680931491,291.359001993201,16.9201100344444,0.110993583157742,-31.6327729247122,0.110993583157742
"2010-04-15_SCI_DR","SCI","DR",34.058036,-119.766572,2010-04-16 00:35:00,2010-04-16 02:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0360005740937708,-31.4953480667768,0.0360005740937708
"2010-06-04_SBI_SRO","SBI","SRO",33.484214,-119.034674,2010-06-04 21:55:00,2010-06-05 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470793748693693,-26.1643316413354,0.470793748693693
"2010-06-05_SBI_SRO","SBI","SRO",33.484214,-119.034674,2010-06-05 22:05:00,2010-06-06 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373827886086736,-25.0493962482059,0.373827886086736
"2010-06-07_SBI_NTP","SBI","NTP",33.480059,-119.028972,2010-06-07 22:30:00,2010-06-07 23:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197612589607509,-35.0245661889544,0.197612589607509
"2010-07-08_SBI_SRO","SBI","SRO",33.484214,-119.034674,2010-07-08 22:04:00,2010-07-09 01:31:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0856374449415903,-25.4378364005529,0.0856374449415903
"2010-07-10_SBI_SRO","SBI","SRO",33.484214,-119.034674,2010-07-10 22:01:00,2010-07-11 01:34:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00403722718394228,-29.9896709906284,0.00403722718394228
"2011-06-04_SBI_SRO","SBI","SRO",33.484214,-119.034674,2011-06-04 22:00:00,2011-06-05 01:05:00,2.92308970885856e-07,-1.07108330432007,2.74121651698299,1.24152644265144,247.159960031588,9.16941841728732,0.589715105366762,0.422706117528573,1016.31567276029,1018.34935061343,15.1220176295165,288.004086513874,12.6936685110858,0.125172051679633,-13.3891441171691,0.125172051679633
"2011-06-24_ANI_FC","ANI","FC",34.007333,-119.411358,2011-06-24 21:10:00,2011-06-25 02:07:00,0,2.90734103520081,0.327172715396906,1.07715050919955,261.991938319543,8.63339371790264,0.149613825967724,0.144384181579183,1010.99948781121,1008.9336771741,16.8613647338618,288.645100326117,13.6345297462996,0.333769276024264,-14.4400293077012,0.333769276024264
"2011-06-26_ANI_CC","ANI","CC",34.014197,-119.371283,2011-06-26 21:36:00,2011-06-27 02:53:00,0,4.71134085564477,-0.395762224686209,1.1591250796244,267.951771126244,6.99186070286231,0.0362859715170765,0.0362859715170765,1008.94967023157,1006.90761138063,17.4267602206379,289.14677583084,14.1971114128417,0.167810266898773,-21.417322050629,0.167810266898773
"2011-06-26_ANI_EAI_N","ANI","EAI_N",34.016411,-119.362333,2011-06-26 21:30:00,2011-06-27 00:33:00,0,5.11134911003192,-0.405827982916512,1.14757822559226,263.4223341321,7.16053370421095,0.00584133184807655,0.00584133184807655,1009.14757995972,1007.1059505707,17.4267602206379,289.183734320951,14.1315962987452,0.170877026030905,-29.2891709762954,0.170877026030905
"2011-06-30_SBI_ESP","SBI","ESP",33.482528,-119.041599,2011-06-30 22:00:00,2011-07-01 01:33:00,0,3.01881648662309,0.489694749588456,1.15461700018007,275.776886690469,6.79075900768781,0.0134466604611417,0.0134466604611417,1009.78186695253,1011.78550167473,17.5974897666061,290.535675889199,15.0288266460759,9.1098220951924e-05,-30.0831799585739,9.1098220951924e-05
"2011-07-01_SBI_SRO","SBI","SRO",33.484214,-119.034674,2011-07-01 22:00:00,2011-07-02 01:34:00,0,2.88585634144106,0.839688037705076,1.20001524639639,275.680031224832,7.46087639193871,0.000500511192834141,0.000500511192834141,1006.72847568019,1008.72219593564,17.873508685609,290.701384319404,15.1735904012485,0.0105572130290981,-28.7481818536271,0.0105572130290981
"2011-07-02_SBI_SRO","SBI","SRO",33.484214,-119.034674,2011-07-02 22:15:00,2011-07-03 02:36:00,0,3.43562975206745,-0.248371430240453,1.14134722977887,280.772370553437,7.54724426275207,0.143744373063953,0.143744373063953,1006.53769252705,1008.53362516468,17.9559871324768,290.663865852171,15.423824128085,0.0463398358254663,-28.6122759063189,0.0463398358254663
"2011-07-03_SBI_NCliffs","SBI","NCliffs",33.488461,-119.030192,2011-07-03 22:20:00,2011-07-04 01:45:00,0,0.444347990390308,1.70641633023085,1.00020792926167,271.755857461219,9.00860311029166,0.000500511192834141,0,1009.2350505852,1011.24199489189,18.1858583955515,290.304920516399,15.3966742368248,0.103687645205491,-22.0351532753746,0.103687645205491
"2011-07-04_SBI_SP","SBI","SP",33.471906,-119.041719,2011-07-04 22:00:00,2011-07-05 01:02:00,0,0.344538574581982,0.452919242006338,0.940278914481022,261.294209309201,9.19143001243235,0.0197335693467413,0,1011.43256261349,1013.42712478827,18.7406930611891,291.239231146396,15.9800625406522,0.183178283074061,-16.8528580645645,0.183178283074061
"2011-07-05_SBI_ESP","SBI","ESP",33.482528,-119.041599,2011-07-05 22:00:00,2011-07-06 01:00:00,0,2.47584826343818,0.335178933422952,0.980273213190209,241.749710756249,9.76506951981213,0.104630491508095,0,1012.59475565746,1014.59344381838,19.029297704536,291.469112954885,16.8164263091036,0.277680032969389,-4.87785770823653,0.277680032969389
"2011-07-26_ANI_RC","ANI","RC",34.003147,-119.391792,2011-07-26 20:53:00,2011-07-27 01:00:00,0,1.3676386707704,0.799926150251928,0.922541695819755,276.617079403205,7.459549665656,0.0654453990101679,0.0455266812140448,1010.14064924351,1008.09546247374,18.4516688936975,290.756710059146,16.066126358514,0.144424479285545,-27.6136229662854,0.144424479285545
"2011-07-27_ANI_RR","ANI","RR",34.013764,-119.442644,2011-07-27 21:00:00,2011-07-27 23:55:00,1.78125779133566e-06,-0.222649685796216,2.11536779912008,0.796728610140924,244.176578086796,8.79457803859382,0.39704805212641,0.394659942319137,1012.2241509478,1013.22608543596,18.8097467354234,290.227307687167,15.3382952834501,0.0783396673247575,-31.286313063339,0.0783396673247575
